m1,m2,m3,m4,m5,m6,m7
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.00991765,0.00469422,0.00522343,0.0027913,-0.00243213,-0.00243213,0.00243213,
0.542414,0.337089,0.205325,0.109722,-0.0956033,-0.0956033,0.0956033,
0.643974,0.397996,0.245978,0.131446,-0.114532,-0.114532,0.114532,
0.75334,0.444392,0.308949,0.160931,-0.112154,-0.112154,0.148018,
1.30251,0.581941,0.720569,0.360353,0.00365209,-0.0360052,0.360216,
3.08718,0.726634,2.36055,1.16084,0.715322,-0.623473,1.19971,
5.24786,0.95705,4.29081,2.12567,1.16966,-1.41696,2.16514,
10.1467,3.75778,6.38893,3.07834,1.10304,-2.20068,3.06386,
13.9288,5.3384,8.59039,3.94539,1.11978,-2.87908,3.90077,
15.5813,6.07659,9.50474,4.30557,1.13676,-3.15779,4.25031,
16.457,6.40008,10.0569,4.5419,1.17535,-3.34848,4.4811,
12.0712,4.66188,7.40936,3.41531,0.778289,-2.40729,3.36971,
9.85873,3.64696,6.21177,2.92229,0.728378,-2.03621,2.88818,
9.78978,3.51625,6.27353,2.9815,0.795636,-2.02966,2.95258,
7.18024,2.19961,4.98063,2.44923,0.861105,-1.60692,2.44407,
3.98318,0.816419,3.16676,1.56612,0.870201,-0.95524,1.60064,
3.03184,0.734352,2.29749,1.13242,0.674948,-0.656452,1.16507,
2.36355,0.661932,1.70162,0.842669,0.430447,-0.459395,0.858954,
1.16601,0.504616,0.661398,0.3321,0.0169816,-0.156614,0.329298,
0.639357,0.386124,0.253233,0.133954,-0.108248,-0.108248,0.119278,
0.620791,0.38168,0.239111,0.127776,-0.111335,-0.111335,0.111335,
0.601275,0.369329,0.231946,0.123947,-0.107998,-0.107998,0.107998,
0.368275,0.223602,0.144673,0.0773107,-0.0673627,-0.0673627,0.0673627,
0.370095,0.226201,0.143894,0.0768942,-0.0669998,-0.0669998,0.0669998,
0.547086,0.337102,0.209984,0.112211,-0.0977726,-0.0977726,0.0977726,
0.64731,0.399788,0.247523,0.132271,-0.115251,-0.115251,0.115251,
0.678552,0.418264,0.260287,0.139093,-0.121195,-0.121195,0.121195,
1.47856,0.622577,0.855985,0.428194,0.04323,-0.1005,0.427791,
3.19538,0.765518,2.42986,1.19604,0.724002,-0.652613,1.23382,
4.97728,0.912634,4.06464,1.99744,1.30383,-1.25008,2.0672,
8.2671,2.39653,5.87057,2.78487,1.09347,-1.8786,2.78648,
11.707,4.18861,7.51835,3.41092,1.08686,-2.37493,3.3874,
14.2501,5.4371,8.81297,3.93366,1.10045,-2.79112,3.89261,
13.3815,5.10615,8.27534,3.70604,1.04597,-2.63005,3.66797,
9.36476,3.19117,6.17359,2.87096,0.98863,-2.01693,2.85606,
3.32393,0.769179,2.55475,1.26695,0.642412,-0.760184,1.2878,
1.51821,0.55772,0.960486,0.480988,0.130434,-0.264791,0.479498,
0.62377,0.36281,0.26096,0.136314,-0.0979807,-0.0979807,0.124646,
0.284826,0.16942,0.115406,0.061671,-0.0537355,-0.0537355,0.0537355,
0.0121827,0.00583149,0.00635124,0.00339398,-0.00295726,-0.00295726,0.00295726,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.118502,0.0742869,0.0442153,0.0236278,-0.0205875,-0.0205875,0.0205875,
0.362326,0.225338,0.136988,0.0732039,-0.0637844,-0.0637844,0.0637844,
0.525097,0.325688,0.199409,0.106561,-0.0928488,-0.0928488,0.0928488,
0.657322,0.378499,0.278822,0.143875,-0.0885859,-0.0885859,0.134948,
1.00171,0.468925,0.532781,0.266666,-0.0217121,-0.0480715,0.266115,
1.18078,0.501617,0.679167,0.339672,0.0305243,-0.0661955,0.339494,
1.00029,0.450123,0.550169,0.275811,-0.00370336,-0.100828,0.274357,
0.431643,0.264262,0.167381,0.089445,-0.0779356,-0.0779356,0.0779356,
0.183236,0.109692,0.0735444,0.0393007,-0.0342437,-0.0342437,0.0342437,
0.0105845,0.00534977,0.00523476,0.00279735,-0.0024374,-0.0024374,0.0024374,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.238122,0.150185,0.087937,0.0469919,-0.0409452,-0.0409452,0.0409452,
0.0972125,0.060492,0.0367206,0.0196228,-0.0170978,-0.0170978,0.0170978,
0.392355,0.243524,0.148831,0.0795323,-0.0692985,-0.0692985,0.0692985,
1.1708,0.560396,0.610409,0.3056,-0.0366381,-0.0454406,0.304809,
1.55305,0.61065,0.942403,0.47016,0.0962029,-0.0562645,0.472242,
0.795536,0.40526,0.390276,0.196566,-0.0531167,-0.075043,0.193709,
0.266361,0.163038,0.103323,0.0552138,-0.0481091,-0.0481091,0.0481091,
0.0168905,0.00974039,0.00715016,0.00382091,-0.00332925,-0.00332925,0.00332925,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.00393387,0.00393387,0,1.89954e-17,1.89954e-17,1.89954e-17,-1.89954e-17,
0.269586,0.167648,0.101938,0.0544738,-0.0474644,-0.0474644,0.0474644,
0.468677,0.290899,0.177778,0.0950014,-0.082777,-0.082777,0.082777,
0.666084,0.374558,0.291526,0.149348,-0.0811855,-0.0811855,0.142178,
0.374087,0.230476,0.143611,0.0767429,-0.066868,-0.066868,0.066868,
0.0140156,0.00804066,0.00597497,0.00319291,-0.00278206,-0.00278206,0.00278206,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.156227,0.0967983,0.0594289,0.0317576,-0.0276712,-0.0276712,0.0276712,
1.25794,0.587382,0.670556,0.33582,-0.0239702,-0.0867889,0.334735,
2.88162,0.781925,2.09969,1.03547,0.555469,-0.412127,1.06422,
4.05189,0.824738,3.22715,1.58107,1.07338,-0.913035,1.64608,
4.21329,0.803302,3.40999,1.68061,1.02446,-1.03747,1.72938,
2.38869,0.606742,1.78194,0.879516,0.503556,-0.501763,0.902427,
2.06173,0.60143,1.4603,0.723439,0.349028,-0.347957,0.736864,
1.61674,0.574207,1.04253,0.519695,0.162626,-0.19697,0.522837,
0.722274,0.404658,0.317616,0.162922,-0.0907739,-0.0907739,0.154694,
0.485758,0.29767,0.188088,0.100511,-0.0875773,-0.0875773,0.0875773,
0.336157,0.205099,0.131058,0.0700349,-0.0610231,-0.0610231,0.0610231,
0.242511,0.147119,0.0953916,0.0509754,-0.0444162,-0.0444162,0.0444162,
0.139279,0.0831946,0.0560843,0.0299703,-0.0261139,-0.0261139,0.0261139,
0.0105371,0.00494839,0.00558873,0.00298651,-0.00260222,-0.00260222,0.00260222,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.194458,0.120177,0.074281,0.0396943,-0.0345867,-0.0345867,0.0345867,
0.752131,0.3975,0.354631,0.181695,-0.0565079,-0.172936,0.172936,
0.906772,0.406732,0.500041,0.254706,0.0112035,-0.245334,0.245334,
1.52162,0.5527,0.96892,0.483728,0.151003,-0.226691,0.485192,
1.70845,0.599288,1.10916,0.551803,0.189851,-0.176658,0.557358,
2.65464,0.688664,1.96598,0.968413,0.551298,-0.441341,0.997567,
3.99694,0.815948,3.18099,1.5573,1.06134,-0.858949,1.62369,
9.20139,2.87651,6.32488,2.79222,1.06455,-1.80767,2.79483,
12.71,4.75592,7.95412,3.47127,1.00942,-2.35248,3.44374,
12.0088,4.51146,7.49736,3.28467,0.936613,-2.22857,3.2572,
7.01526,2.16819,4.84707,2.22741,0.846276,-1.45043,2.2288,
1.90481,0.61565,1.28916,0.640583,0.259046,-0.270253,0.648574,
0.658027,0.377563,0.280464,0.145044,-0.0922517,-0.0922517,0.13542,
0.364907,0.22094,0.143967,0.0769333,-0.0670339,-0.0670339,0.0670339,
0.203636,0.121487,0.0821492,0.043899,-0.0382503,-0.0382503,0.0382503,
0.0197047,0.0100248,0.00967988,0.00517274,-0.00450714,-0.00450714,0.00450714,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.0546978,0.0335668,0.021131,0.011292,-0.009839,-0.009839,0.009839,
0.264233,0.162986,0.101247,0.0541045,-0.0471426,-0.0471426,0.0471426,
0.429108,0.264743,0.164365,0.0878336,-0.0765316,-0.0765316,0.0765316,
0.575024,0.35177,0.223254,0.118612,-0.0991664,-0.0991664,0.104642,
0.936519,0.450944,0.485575,0.243198,-0.0354354,-0.0354354,0.242377,
2.18106,0.592189,1.58887,0.785053,0.41874,-0.392235,0.80382,
3.43299,0.690627,2.74236,1.34498,0.917079,-0.853983,1.39738,
3.39671,0.725091,2.67162,1.31803,0.77389,-0.782709,1.35359,
3.93566,0.747421,3.18824,1.58757,0.7128,-1.00754,1.60068,
4.23992,0.82914,3.41078,1.69803,0.765287,-1.06988,1.71274,
3.53308,0.738949,2.79413,1.38003,0.790283,-0.829691,1.4141,
2.75594,0.665973,2.08997,1.03013,0.614801,-0.599758,1.05984,
1.62973,0.533292,1.09644,0.546367,0.212224,-0.292256,0.550072,
0.784821,0.419853,0.364968,0.185532,-0.0793168,-0.0960202,0.179436,
0.670829,0.388646,0.282183,0.146584,-0.098862,-0.098862,0.135599,
0.476654,0.291246,0.185409,0.0990788,-0.0863298,-0.0863298,0.0863298,
0.269204,0.162668,0.106536,0.0569308,-0.0496052,-0.0496052,0.0496052,
0.0291144,0.0146131,0.0145012,0.00774918,-0.00675205,-0.00675205,0.00675205,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.215903,0.132257,0.0836459,0.0446988,-0.0389471,-0.0389471,0.0389471,
0.385982,0.240557,0.145425,0.0777122,-0.0677126,-0.0677126,0.0677126,
0.354293,0.221047,0.133246,0.0712043,-0.0620421,-0.0620421,0.0620421,
0.656604,0.408847,0.247757,0.132396,-0.11536,-0.11536,0.11536,
1.39112,0.595798,0.795319,0.398274,0.036289,-0.128394,0.397045,
3.46252,0.860448,2.60208,1.28005,0.75587,-0.589094,1.32203,
5.94705,1.11474,4.83231,2.2806,1.29046,-1.39316,2.33383,
8.70437,2.89943,5.80493,2.64155,1.06368,-1.7144,2.64909,
10.3803,3.68313,6.69714,3.00214,1.00195,-2.01872,2.98885,
14.0649,5.42978,8.63511,3.79866,1.03854,-2.64651,3.76013,
7.99865,2.61641,5.38225,2.48426,0.917998,-1.6699,2.48078,
1.92712,0.622887,1.30423,0.648435,0.26214,-0.294841,0.655794,
0.721423,0.410509,0.310914,0.160365,-0.098091,-0.098091,0.150549,
0.371253,0.223731,0.147522,0.0788327,-0.0686889,-0.0686889,0.0686889,
0.237636,0.14085,0.096786,0.0517206,-0.0450654,-0.0450654,0.0450654,
0.0329093,0.0170715,0.0158378,0.00846342,-0.00737439,-0.00737439,0.00737439,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.0169549,0.0111183,0.00583662,0.00311898,-0.00271764,-0.00271764,0.00271764,
0.246351,0.153212,0.0931385,0.0497715,-0.0433671,-0.0433671,0.0433671,
0.578633,0.359134,0.2195,0.117296,-0.102203,-0.102203,0.102203,
0.994506,0.472966,0.52154,0.261047,-0.0284438,-0.034913,0.260493,
1.24443,0.514582,0.729848,0.364676,0.0496436,-0.05379,0.365172,
1.48604,0.562133,0.923911,0.460477,0.115261,-0.074938,0.463434,
0.949505,0.429763,0.519742,0.26041,-0.00570011,-0.0839952,0.259332,
0.348355,0.212921,0.135434,0.0723732,-0.0630606,-0.0630606,0.0630606,
0.121184,0.0711128,0.0500708,0.0267569,-0.0233139,-0.0233139,0.0233139,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.000943839,0,0.000943839,0.00050437,-0.00043947,-0.00043947,0.00043947,
0.000661111,0,0.000661111,0.000353285,-0.000307826,-0.000307826,0.000307826,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.00205,0,0.00205,0.00109548,-0.000954521,-0.000954521,0.000954521,
0.00823491,0.000693115,0.00754179,0.00403019,-0.0035116,-0.0035116,0.0035116,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.114685,0.0653131,0.0493718,0.0263833,-0.0229884,-0.0229884,0.0229884,
0.319861,0.1924,0.127461,0.0681129,-0.0593485,-0.0593485,0.0593485,
0.352264,0.213887,0.138377,0.0739461,-0.0644311,-0.0644311,0.0644311,
0.362854,0.221054,0.1418,0.0757753,-0.0660249,-0.0660249,0.0660249,
0.326172,0.198651,0.127522,0.0681451,-0.0593765,-0.0593765,0.0593765,
0.316677,0.192845,0.123832,0.0661736,-0.0576587,-0.0576587,0.0576587,
0.239622,0.144872,0.0947497,0.0506324,-0.0441173,-0.0441173,0.0441173,
0.0988194,0.0571252,0.0416942,0.0222806,-0.0194136,-0.0194136,0.0194136,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.00304903,0,0.00304903,0.00162934,-0.00141969,-0.00141969,0.00141969,
0.0246415,0.00986062,0.0147808,0.0078986,-0.00688224,-0.00688224,0.00688224,
0.0124396,0.0058622,0.00657739,0.00351483,-0.00306256,-0.00306256,0.00306256,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.0293734,0.0207301,0.00864325,0.00461879,-0.00402446,-0.00402446,0.00402446,
0.150916,0.0973952,0.0535205,0.0286003,-0.0249202,-0.0249202,0.0249202,
0.12377,0.0791337,0.0446363,0.0238528,-0.0207835,-0.0207835,0.0207835,
0.073417,0.0467449,0.0266721,0.014253,-0.012419,-0.012419,0.012419,
0.062162,0.0388671,0.0232948,0.0124483,-0.0108465,-0.0108465,0.0108465,
0.0950218,0.0586516,0.0363703,0.0194356,-0.0169347,-0.0169347,0.0169347,
0.118831,0.0728953,0.0459356,0.0245471,-0.0213885,-0.0213885,0.0213885,
0.00455,0.00243344,0.00211656,0.00113105,-0.000985512,-0.000985512,0.000985512,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162,
0.154932,0.096112,0.0588198,0.0314322,-0.0273876,-0.0273876,0.0273876,
0.417807,0.260152,0.157655,0.0842476,-0.073407,-0.073407,0.073407,
0.548938,0.340813,0.208124,0.111218,-0.0969066,-0.0969066,0.0969066,
0.504919,0.312435,0.192484,0.10286,-0.0896242,-0.0896242,0.0896242,
0.444633,0.274017,0.170616,0.0911741,-0.0794423,-0.0794423,0.0794423,
0.400765,0.246241,0.154524,0.0825745,-0.0719492,-0.0719492,0.0719492,
